#Global results summary (2806 files)
#The most constraining analysis corresponds to the one with largest observed r.
#The most senstive (ATLAS/CMS) analysis corresponds to the one with largest expected r from those analyses for which this information is available.
#filename                                                  MostConstrainingAnalysis  r_max     r_exp     MostSensitive(ATLAS)  r(ATLAS)  r_exp(ATLAS)  MostSensitive(CMS)  r(CMS)    r_exp(CMS)
IDM_mhc_260_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        16.3      16.3      ATLAS-SUSY-2018-14    16.3      16.3          CMS-EXO-13-006      2.19e-05  2.67e-05  
IDM_mhc_260_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.16      3.16      ATLAS-SUSY-2016-32    3.16      3.16          CMS-EXO-13-006      1.14      1.38      
IDM_mhc_260_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        14.9      14.9      ATLAS-SUSY-2018-14    14.9      14.9          CMS-EXO-13-006      5.5e-05   6.68e-05  
IDM_mhc_280_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        4.09      4.09      ATLAS-SUSY-2016-32    4.09      4.09          CMS-EXO-13-006      1.23      1.5       
IDM_mhc_280_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        5.94      5.94      ATLAS-SUSY-2016-32    5.94      5.94          CMS-EXO-13-006      1.5       1.82      
IDM_mhc_280_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        7.99      7.99      ATLAS-SUSY-2016-32    7.99      7.99          CMS-EXO-13-006      1.77      2.15      
IDM_mhc_280_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        2.78      2.78      ATLAS-SUSY-2016-32    2.78      2.78          CMS-EXO-13-006      0.964     1.17      
IDM_mhc_280_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        10.1      10.1      ATLAS-SUSY-2016-32    10.1      10.1          CMS-EXO-13-006      2.04      2.48      
IDM_mhc_280_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        12.2      12.2      ATLAS-SUSY-2016-32    12.2      12.2          CMS-EXO-13-006      2.28      2.77      
IDM_mhc_280_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        14.4      14.4      ATLAS-SUSY-2016-32    14.4      14.4          CMS-EXO-13-006      2.42      2.95      
IDM_mhc_280_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        16.4      16.4      ATLAS-SUSY-2016-32    16.4      16.4          CMS-EXO-13-006      2.57      3.13      
IDM_mhc_280_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        18.3      18.3      ATLAS-SUSY-2016-32    18.3      18.3          CMS-EXO-13-006      2.72      3.3       
IDM_mhc_280_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        20.1      20.1      ATLAS-SUSY-2016-32    20.1      20.1          CMS-EXO-13-006      2.86      3.48      
IDM_mhc_280_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        22.6      22.6      ATLAS-SUSY-2016-32    22.6      22.6          CMS-EXO-13-006      3         3.64      
IDM_mhc_280_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        23.5      23.5      ATLAS-SUSY-2016-32    23.5      23.5          CMS-EXO-13-006      3.02      3.68      
IDM_mhc_280_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        24.4      24.4      ATLAS-SUSY-2016-32    24.4      24.4          CMS-EXO-13-006      3.05      3.71      
IDM_mhc_280_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        21.7      21.7      ATLAS-SUSY-2016-32    21.7      21.7          CMS-EXO-13-006      2.97      3.61      
IDM_mhc_280_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        25.3      25.3      ATLAS-SUSY-2016-32    25.3      25.3          CMS-EXO-13-006      3.07      3.74      
IDM_mhc_280_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        25.9      25.9      ATLAS-SUSY-2016-32    25.9      25.9          CMS-EXO-13-006      3.1       3.77      
IDM_mhc_280_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        26.4      26.4      ATLAS-SUSY-2016-32    26.4      26.4          CMS-EXO-13-006      3.12      3.8       
IDM_mhc_280_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        27        27        ATLAS-SUSY-2016-32    27        27            CMS-EXO-13-006      3.15      3.83      
IDM_mhc_280_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        27.4      27.4      ATLAS-SUSY-2016-32    27.4      27.4          CMS-EXO-13-006      3.18      3.86      
IDM_mhc_280_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        27.5      27.5      ATLAS-SUSY-2016-32    27.5      27.5          CMS-EXO-13-006      3.2       3.89      
IDM_mhc_280_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        27.7      27.7      ATLAS-SUSY-2016-32    27.7      27.7          CMS-EXO-13-006      3.25      3.95      
IDM_mhc_280_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        27.8      27.8      ATLAS-SUSY-2016-32    27.8      27.8          CMS-EXO-13-006      3.28      3.99      
IDM_mhc_280_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        27.8      27.8      ATLAS-SUSY-2016-32    27.8      27.8          CMS-EXO-13-006      3.3       4.02      
IDM_mhc_280_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        27.6      27.6      ATLAS-SUSY-2016-32    27.6      27.6          CMS-EXO-13-006      3.23      3.92      
IDM_mhc_280_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        27.9      27.9      ATLAS-SUSY-2016-32    27.9      27.9          CMS-EXO-13-006      3.33      4.05      
IDM_mhc_280_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        28        28        ATLAS-SUSY-2016-32    28        28            CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.1      28.1      ATLAS-SUSY-2016-32    28.1      28.1          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        28.1      28.1      ATLAS-SUSY-2016-32    28.1      28.1          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        28.2      28.2      ATLAS-SUSY-2016-32    28.2      28.2          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        28.2      28.2      ATLAS-SUSY-2016-32    28.2      28.2          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.2      28.2      ATLAS-SUSY-2016-32    28.2      28.2          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.2      28.2      ATLAS-SUSY-2016-32    28.2      28.2          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        28.2      28.2      ATLAS-SUSY-2016-32    28.2      28.2          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        28.3      28.3      ATLAS-SUSY-2016-32    28.3      28.3          CMS-EXO-13-006      3.35      4.07      
IDM_mhc_280_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        9.46      9.46      ATLAS-SUSY-2018-14    9.46      9.46          CMS-EXO-13-006      0.000718  0.000873  
IDM_mhc_280_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        29.7      29.7      ATLAS-SUSY-2018-14    29.7      29.7          CMS-SUS-17-009      0.000122  0.00011   
IDM_mhc_280_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        7.81      7.81      ATLAS-SUSY-2018-14    7.81      7.81          CMS-EXO-13-006      0.00432   0.00526   
IDM_mhc_280_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        27.2      27.2      ATLAS-SUSY-2018-14    27.2      27.2          CMS-SUS-17-009      7.69e-05  6.95e-05  
IDM_mhc_280_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.17      6.17      ATLAS-SUSY-2018-14    6.17      6.17          CMS-EXO-13-006      0.0102    0.0124    
IDM_mhc_280_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        24.6      24.6      ATLAS-SUSY-2018-14    24.6      24.6          CMS-SUS-17-009      4.86e-05  4.39e-05  
IDM_mhc_280_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        11.1      11.1      ATLAS-SUSY-2018-14    11.1      11.1          CMS-EXO-13-006      0.000216  0.000263  
IDM_mhc_280_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        32.3      32.3      ATLAS-SUSY-2018-14    32.3      32.3          CMS-SUS-17-009      0.000192  0.000174  
IDM_mhc_280_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.52      4.52      ATLAS-SUSY-2018-14    4.52      4.52          CMS-EXO-13-006      0.0357    0.0435    
IDM_mhc_280_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        22.1      22.1      ATLAS-SUSY-2018-14    22.1      22.1          CMS-SUS-17-009      3.07e-05  2.78e-05  
IDM_mhc_280_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.87      2.87      ATLAS-SUSY-2018-14    2.87      2.87          CMS-EXO-13-006      0.0779    0.0948    
IDM_mhc_280_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.6      19.6      ATLAS-SUSY-2018-14    19.6      19.6          CMS-SUS-17-009      1.94e-05  1.75e-05  
IDM_mhc_280_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        1.23      1.23      ATLAS-SUSY-2018-14    1.23      1.23          CMS-EXO-13-006      0.158     0.193     
IDM_mhc_280_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        17        17        ATLAS-SUSY-2018-14    17        17            CMS-SUS-17-009      1.22e-05  1.11e-05  
IDM_mhc_280_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        0.547     0.547     ATLAS-SUSY-2016-32    0.547     0.547         CMS-EXO-13-006      0.295     0.359     
IDM_mhc_280_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        15.2      15.2      ATLAS-SUSY-2018-14    15.2      15.2          CMS-SUS-17-009      7.72e-06  6.99e-06  
IDM_mhc_280_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        0.861     0.861     ATLAS-SUSY-2016-32    0.861     0.861         CMS-EXO-13-006      0.46      0.56      
IDM_mhc_280_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        14.1      14.1      ATLAS-SUSY-2018-14    14.1      14.1          CMS-SUS-17-009      4.88e-06  4.41e-06  
IDM_mhc_280_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.77      1.77      ATLAS-SUSY-2016-32    1.77      1.77          CMS-EXO-13-006      0.706     0.859     
IDM_mhc_280_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        12.8      12.8      ATLAS-SUSY-2018-14    12.8      12.8          CMS-EXO-13-006      2.5e-05   3.04e-05  
IDM_mhc_300_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.59      2.59      ATLAS-SUSY-2016-32    2.59      2.59          CMS-EXO-13-006      0.824     1         
IDM_mhc_300_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.82      3.82      ATLAS-SUSY-2016-32    3.82      3.82          CMS-EXO-13-006      1.03      1.25      
IDM_mhc_300_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        5.45      5.45      ATLAS-SUSY-2016-32    5.45      5.45          CMS-EXO-13-006      1.24      1.51      
IDM_mhc_300_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        1.67      1.67      ATLAS-SUSY-2016-32    1.67      1.67          CMS-EXO-13-006      0.62      0.754     
IDM_mhc_300_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        7.07      7.07      ATLAS-SUSY-2016-32    7.07      7.07          CMS-EXO-13-006      1.45      1.76      
IDM_mhc_300_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        8.78      8.78      ATLAS-SUSY-2016-32    8.78      8.78          CMS-EXO-13-006      1.65      2.01      
IDM_mhc_300_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        10.5      10.5      ATLAS-SUSY-2016-32    10.5      10.5          CMS-EXO-13-006      1.79      2.18      
IDM_mhc_300_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        12.2      12.2      ATLAS-SUSY-2016-32    12.2      12.2          CMS-EXO-13-006      1.91      2.32      
IDM_mhc_300_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        13.7      13.7      ATLAS-SUSY-2016-32    13.7      13.7          CMS-EXO-13-006      2.02      2.46      
IDM_mhc_300_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        15.2      15.2      ATLAS-SUSY-2016-32    15.2      15.2          CMS-EXO-13-006      2.13      2.59      
IDM_mhc_300_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        17.8      17.8      ATLAS-SUSY-2016-32    17.8      17.8          CMS-EXO-13-006      2.29      2.78      
IDM_mhc_300_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        18.5      18.5      ATLAS-SUSY-2016-32    18.5      18.5          CMS-EXO-13-006      2.31      2.8       
IDM_mhc_300_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        19.3      19.3      ATLAS-SUSY-2016-32    19.3      19.3          CMS-EXO-13-006      2.32      2.83      
IDM_mhc_300_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        16.8      16.8      ATLAS-SUSY-2016-32    16.8      16.8          CMS-EXO-13-006      2.24      2.73      
IDM_mhc_300_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        20        20        ATLAS-SUSY-2016-32    20        20            CMS-EXO-13-006      2.34      2.85      
IDM_mhc_300_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        20.6      20.6      ATLAS-SUSY-2016-32    20.6      20.6          CMS-EXO-13-006      2.36      2.87      
IDM_mhc_300_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        21.1      21.1      ATLAS-SUSY-2016-32    21.1      21.1          CMS-EXO-13-006      2.38      2.9       
IDM_mhc_300_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        21.5      21.5      ATLAS-SUSY-2016-32    21.5      21.5          CMS-EXO-13-006      2.4       2.92      
IDM_mhc_300_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        21.9      21.9      ATLAS-SUSY-2016-32    21.9      21.9          CMS-EXO-13-006      2.42      2.95      
IDM_mhc_300_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        22.2      22.2      ATLAS-SUSY-2016-32    22.2      22.2          CMS-EXO-13-006      2.44      2.97      
IDM_mhc_300_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.3      22.3      ATLAS-SUSY-2016-32    22.3      22.3          CMS-EXO-13-006      2.48      3.02      
IDM_mhc_300_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.4      22.4      ATLAS-SUSY-2016-32    22.4      22.4          CMS-EXO-13-006      2.5       3.04      
IDM_mhc_300_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.4      22.4      ATLAS-SUSY-2016-32    22.4      22.4          CMS-EXO-13-006      2.52      3.06      
IDM_mhc_300_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        22.3      22.3      ATLAS-SUSY-2016-32    22.3      22.3          CMS-EXO-13-006      2.46      2.99      
IDM_mhc_300_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.5      22.5      ATLAS-SUSY-2016-32    22.5      22.5          CMS-EXO-13-006      2.54      3.09      
IDM_mhc_300_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.6      22.6      ATLAS-SUSY-2016-32    22.6      22.6          CMS-EXO-13-006      2.56      3.11      
IDM_mhc_300_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.7      22.7      ATLAS-SUSY-2016-32    22.7      22.7          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.7      22.7      ATLAS-SUSY-2016-32    22.7      22.7          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.7      22.7      ATLAS-SUSY-2016-32    22.7      22.7          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        22.8      22.8      ATLAS-SUSY-2016-32    22.8      22.8          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.8      22.8      ATLAS-SUSY-2016-32    22.8      22.8          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.8      22.8      ATLAS-SUSY-2016-32    22.8      22.8          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.8      22.8      ATLAS-SUSY-2016-32    22.8      22.8          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        22.8      22.8      ATLAS-SUSY-2016-32    22.8      22.8          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.8      22.8      ATLAS-SUSY-2016-32    22.8      22.8          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.9      22.9      ATLAS-SUSY-2016-32    22.9      22.9          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        22.9      22.9      ATLAS-SUSY-2016-32    22.9      22.9          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.9      22.9      ATLAS-SUSY-2016-32    22.9      22.9          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.9      22.9      ATLAS-SUSY-2016-32    22.9      22.9          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        22.9      22.9      ATLAS-SUSY-2016-32    22.9      22.9          CMS-EXO-13-006      2.56      3.12      
IDM_mhc_300_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        22.9      22.9      ATLAS-SUSY-2016-32    22.9      22.9          CMS-EXO-13-006      2.57      3.12      
IDM_mhc_300_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        7.99      7.99      ATLAS-SUSY-2018-14    7.99      7.99          CMS-EXO-13-006      0.000302  0.000367  
IDM_mhc_300_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        24.7      24.7      ATLAS-SUSY-2018-14    24.7      24.7          CMS-SUS-17-009      0.000136  0.000125  
IDM_mhc_300_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.73      6.73      ATLAS-SUSY-2018-14    6.73      6.73          CMS-EXO-13-006      0.00102   0.00124   
IDM_mhc_300_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        22.8      22.8      ATLAS-SUSY-2018-14    22.8      22.8          CMS-SUS-17-009      8.57e-05  7.93e-05  
IDM_mhc_300_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        5.47      5.47      ATLAS-SUSY-2018-14    5.47      5.47          CMS-EXO-13-006      0.00462   0.00562   
IDM_mhc_300_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        20.9      20.9      ATLAS-SUSY-2018-14    20.9      20.9          CMS-SUS-17-009      5.42e-05  5.01e-05  
IDM_mhc_300_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        9.24      9.24      ATLAS-SUSY-2018-14    9.24      9.24          CMS-EXO-13-006      2.46e-05  2.99e-05  
IDM_mhc_300_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        26.7      26.7      ATLAS-SUSY-2018-14    26.7      26.7          CMS-SUS-17-009      0.000214  0.000198  
